Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[single cell well quality]	Material Type	Characteristics[cell]	Characteristics[organism]	Characteristics[organism part]	Characteristics[individual]	Characteristics[developmental stage]	Characteristics[treatment]	Characteristics[phenotype]	Characteristics[inferred lineage]	Characteristics[inferred trophectoderm subpopulation]	Characteristics[inferred pseudo-time]	Protocol REF	Protocol REF	Performer	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Factor Value[cell]
E7.6.258	ERS889285	SAMEA3582136	OK	cell	1363	Homo sapiens	embryo	E7.6	embryonic day 7	No	not applicable	trophectoderm	polar	25.98365943	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E7.6.258	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E7.6.258	sequencing assay	ERX1122247	E7.6.258.fastq.gz	E7.6.258.fastq.gz	ERR1042765	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/005/ERR1042765/ERR1042765.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	1363
E7.6.259	ERS889286	SAMEA3582137	OK	cell	1364	Homo sapiens	embryo	E7.6	embryonic day 7	No	not applicable	primitive endoderm	not applicable	25.8026549	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E7.6.259	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E7.6.259	sequencing assay	ERX1122248	E7.6.259.fastq.gz	E7.6.259.fastq.gz	ERR1042766	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/006/ERR1042766/ERR1042766.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	1364
E7.6.260	ERS889287	SAMEA3582138	OK	cell	1365	Homo sapiens	embryo	E7.6	embryonic day 7	No	not applicable	trophectoderm	mural	24.45831873	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E7.6.260	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E7.6.260	sequencing assay	ERX1122249	E7.6.260.fastq.gz	E7.6.260.fastq.gz	ERR1042767	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/007/ERR1042767/ERR1042767.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	1365
E7.6.261	ERS889288	SAMEA3582139	OK	cell	1366	Homo sapiens	embryo	E7.6	embryonic day 7	No	not applicable	epiblast	not applicable	25.97035139	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E7.6.261	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E7.6.261	sequencing assay	ERX1122250	E7.6.261.fastq.gz	E7.6.261.fastq.gz	ERR1042768	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/008/ERR1042768/ERR1042768.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	1366
E7.6.262	ERS889289	SAMEA3582140	OK	cell	1367	Homo sapiens	embryo	E7.6	embryonic day 7	No	not applicable	epiblast	not applicable	25.38826063	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E7.6.262	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E7.6.262	sequencing assay	ERX1122251	E7.6.262.fastq.gz	E7.6.262.fastq.gz	ERR1042769	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/009/ERR1042769/ERR1042769.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	1367
E7.6.263	ERS889290	SAMEA3582141	OK	cell	1368	Homo sapiens	embryo	E7.6	embryonic day 7	No	not applicable	trophectoderm	mural	29.16509778	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E7.6.263	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E7.6.263	sequencing assay	ERX1122252	E7.6.263.fastq.gz	E7.6.263.fastq.gz	ERR1042770	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/000/ERR1042770/ERR1042770.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	1368
E7.6.264	ERS889291	SAMEA3582142	OK	cell	1369	Homo sapiens	embryo	E7.6	embryonic day 7	No	not applicable	epiblast	not applicable	26.22521827	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E7.6.264	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E7.6.264	sequencing assay	ERX1122253	E7.6.264.fastq.gz	E7.6.264.fastq.gz	ERR1042771	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/001/ERR1042771/ERR1042771.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	1369
E7.6.265	ERS889292	SAMEA3582143	OK	cell	1370	Homo sapiens	embryo	E7.6	embryonic day 7	No	not applicable	primitive endoderm	not applicable	26.02813842	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E7.6.265	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E7.6.265	sequencing assay	ERX1122254	E7.6.265.fastq.gz	E7.6.265.fastq.gz	ERR1042772	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/002/ERR1042772/ERR1042772.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	1370
E7.6.266	ERS889293	SAMEA3582144	OK	cell	1371	Homo sapiens	embryo	E7.6	embryonic day 7	No	not applicable	primitive endoderm	not applicable	26.09194175	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E7.6.266	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E7.6.266	sequencing assay	ERX1122255	E7.6.266.fastq.gz	E7.6.266.fastq.gz	ERR1042773	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/003/ERR1042773/ERR1042773.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	1371
E7.6.267	ERS889294	SAMEA3582145	OK	cell	1372	Homo sapiens	embryo	E7.6	embryonic day 7	No	not applicable	trophectoderm	mural	24.43630474	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E7.6.267	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E7.6.267	sequencing assay	ERX1122256	E7.6.267.fastq.gz	E7.6.267.fastq.gz	ERR1042774	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/004/ERR1042774/ERR1042774.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	1372
E7.6.273	ERS889295	SAMEA3582146	OK	cell	1373	Homo sapiens	embryo	E7.6	embryonic day 7	No	not applicable	trophectoderm	polar	26.24658957	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E7.6.273	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E7.6.273	sequencing assay	ERX1122257	E7.6.273.fastq.gz	E7.6.273.fastq.gz	ERR1042775	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/005/ERR1042775/ERR1042775.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	1373
E7.6.274	ERS889296	SAMEA3582147	OK	cell	1374	Homo sapiens	embryo	E7.6	embryonic day 7	No	not applicable	trophectoderm	mural	25.85918992	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E7.6.274	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E7.6.274	sequencing assay	ERX1122258	E7.6.274.fastq.gz	E7.6.274.fastq.gz	ERR1042776	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/006/ERR1042776/ERR1042776.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	1374
E7.6.275	ERS889297	SAMEA3582148	OK	cell	1375	Homo sapiens	embryo	E7.6	embryonic day 7	No	not applicable	trophectoderm	polar	26.94898705	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E7.6.275	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E7.6.275	sequencing assay	ERX1122259	E7.6.275.fastq.gz	E7.6.275.fastq.gz	ERR1042777	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/007/ERR1042777/ERR1042777.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	1375
E7.6.276	ERS889298	SAMEA3582149	OK	cell	1376	Homo sapiens	embryo	E7.6	embryonic day 7	No	not applicable	trophectoderm	mural	24.8512176	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E7.6.276	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E7.6.276	sequencing assay	ERX1122260	E7.6.276.fastq.gz	E7.6.276.fastq.gz	ERR1042778	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/008/ERR1042778/ERR1042778.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	1376
E7.6.278	ERS889299	SAMEA3582150	OK	cell	1377	Homo sapiens	embryo	E7.6	embryonic day 7	No	not applicable	trophectoderm	mural	28.83153532	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E7.6.278	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E7.6.278	sequencing assay	ERX1122261	E7.6.278.fastq.gz	E7.6.278.fastq.gz	ERR1042779	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/009/ERR1042779/ERR1042779.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	1377
E7.6.279	ERS889300	SAMEA3582151	OK	cell	1378	Homo sapiens	embryo	E7.6	embryonic day 7	No	not applicable	trophectoderm	mural	23.88515113	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E7.6.279	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E7.6.279	sequencing assay	ERX1122262	E7.6.279.fastq.gz	E7.6.279.fastq.gz	ERR1042780	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/000/ERR1042780/ERR1042780.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	1378
E7.7.280	ERS889301	SAMEA3582152	OK	cell	1379	Homo sapiens	embryo	E7.7	embryonic day 7	No	not applicable	trophectoderm	mural	23.83963768	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E7.7.280	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E7.7.280	sequencing assay	ERX1122263	E7.7.280.fastq.gz	E7.7.280.fastq.gz	ERR1042781	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/001/ERR1042781/ERR1042781.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	1379
E7.7.281	ERS889302	SAMEA3582153	OK	cell	1380	Homo sapiens	embryo	E7.7	embryonic day 7	No	not applicable	trophectoderm	polar	27.53676714	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E7.7.281	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E7.7.281	sequencing assay	ERX1122264	E7.7.281.fastq.gz	E7.7.281.fastq.gz	ERR1042782	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/002/ERR1042782/ERR1042782.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	1380
E7.7.282	ERS889303	SAMEA3582154	OK	cell	1381	Homo sapiens	embryo	E7.7	embryonic day 7	No	not applicable	trophectoderm	polar	24.41824053	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E7.7.282	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E7.7.282	sequencing assay	ERX1122265	E7.7.282.fastq.gz	E7.7.282.fastq.gz	ERR1042783	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/003/ERR1042783/ERR1042783.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	1381
E7.7.283	ERS889304	SAMEA3582155	OK	cell	1382	Homo sapiens	embryo	E7.7	embryonic day 7	No	not applicable	trophectoderm	mural	22.76917901	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E7.7.283	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E7.7.283	sequencing assay	ERX1122266	E7.7.283.fastq.gz	E7.7.283.fastq.gz	ERR1042784	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/004/ERR1042784/ERR1042784.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	1382
E7.7.284	ERS889305	SAMEA3582156	OK	cell	1383	Homo sapiens	embryo	E7.7	embryonic day 7	No	not applicable	trophectoderm	mural	23.51215919	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E7.7.284	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E7.7.284	sequencing assay	ERX1122267	E7.7.284.fastq.gz	E7.7.284.fastq.gz	ERR1042785	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/005/ERR1042785/ERR1042785.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	1383
